,STATE,zipcode,N1,N02650,A02650,avg_income
13728,MS,38642,1060.0,1060.0,38754.0,36.56037735849057
13729,MS,38643,760.0,760.0,21966.0,28.902631578947368
13730,MS,38645,600.0,600.0,25670.0,42.78333333333333
13731,MS,38646,1170.0,1170.0,45307.0,38.72393162393163
13732,MS,38647,450.0,450.0,15429.0,34.28666666666667
13733,MS,38650,1580.0,1580.0,69568.0,44.03037974683544
13734,MS,38651,3720.0,3720.0,280674.0,75.45
13735,MS,38652,7080.0,7080.0,347720.0,49.112994350282484
13736,MS,38654,24960.0,24960.0,1633562.0,65.44719551282051
13737,MS,38655,17090.0,17090.0,1329700.0,77.80573434757169
13738,MS,38658,960.0,960.0,40312.0,41.99166666666667
13739,MS,38659,1030.0,1030.0,43601.0,42.33106796116505
13740,MS,38661,810.0,810.0,33636.0,41.525925925925925
13741,MS,38663,4650.0,4650.0,208908.0,44.92645161290323
13742,MS,38664,1240.0,1240.0,34657.0,27.949193548387097
13743,MS,38665,950.0,950.0,39687.0,41.77578947368421
13744,MS,38666,2750.0,2750.0,101659.0,36.96690909090909
13745,MS,38668,5730.0,5730.0,287681.0,50.20610820244328
13746,MS,38670,420.0,420.0,11157.0,26.564285714285713
13747,MS,38671,17240.0,17240.0,718053.0,41.6504060324826
13748,MS,38672,6570.0,6570.0,458041.0,69.71704718417047
13749,MS,38673,520.0,520.0,26525.0,51.00961538461539
13750,MS,38674,400.0,400.0,16173.0,40.4325
13751,MS,38676,2640.0,2640.0,88435.0,33.49810606060606
13752,MS,38680,3010.0,3010.0,131420.0,43.66112956810631
13753,MS,38683,1840.0,1840.0,70668.0,38.40652173913043
13754,MS,38685,540.0,540.0,21427.0,39.67962962962963
13755,MS,38701,8300.0,8300.0,350542.0,42.23397590361446
13756,MS,38703,4960.0,4960.0,152890.0,30.824596774193548
13757,MS,38720,190.0,190.0,6501.0,34.21578947368421
13758,MS,38721,430.0,430.0,15881.0,36.93255813953488
13759,MS,38725,330.0,330.0,16603.0,50.31212121212121
13760,MS,38726,200.0,200.0,5886.0,29.43
13761,MS,38730,720.0,720.0,40908.0,56.81666666666667
13762,MS,38732,6790.0,6790.0,350476.0,51.616494845360826
13763,MS,38736,200.0,200.0,6949.0,34.745
13764,MS,38737,1040.0,1040.0,31710.0,30.490384615384617
13765,MS,38740,160.0,160.0,6139.0,38.36875
13766,MS,38744,310.0,310.0,15287.0,49.31290322580645
13767,MS,38746,210.0,210.0,5977.0,28.461904761904762
13768,MS,38748,1350.0,1350.0,61048.0,45.22074074074074
13769,MS,38751,4610.0,4610.0,181611.0,39.39501084598699
13770,MS,38753,570.0,570.0,28426.0,49.87017543859649
13771,MS,38754,520.0,520.0,18548.0,35.66923076923077
13772,MS,38756,2580.0,2580.0,111348.0,43.15813953488372
13773,MS,38759,550.0,550.0,33138.0,60.25090909090909
13774,MS,38761,820.0,820.0,25128.0,30.64390243902439
13775,MS,38762,830.0,830.0,22142.0,26.67710843373494
13776,MS,38769,810.0,810.0,25742.0,31.780246913580246
13777,MS,38771,1200.0,1200.0,40853.0,34.04416666666667
13778,MS,38773,1170.0,1170.0,37377.0,31.946153846153845
13779,MS,38774,920.0,920.0,27775.0,30.190217391304348
13780,MS,38778,540.0,540.0,20466.0,37.9
13781,MS,38801,12190.0,12190.0,670036.0,54.966037735849056
13782,MS,38804,7290.0,7290.0,627401.0,86.06323731138546
13783,MS,38821,4940.0,4940.0,286187.0,57.93259109311741
13784,MS,38824,3220.0,3220.0,138941.0,43.14937888198758
13785,MS,38826,2400.0,2400.0,179439.0,74.76625
13786,MS,38827,1170.0,1170.0,53673.0,45.87435897435898
13787,MS,38828,1780.0,1780.0,83698.0,47.02134831460674
13788,MS,38829,6910.0,6910.0,293811.0,42.519681620839364
13789,MS,38833,840.0,840.0,32097.0,38.21071428571429
13790,MS,38834,10380.0,10380.0,510255.0,49.157514450867055
13791,MS,38838,580.0,580.0,22913.0,39.505172413793105
13792,MS,38841,1360.0,1360.0,53292.0,39.18529411764706
13793,MS,38843,4430.0,4430.0,222678.0,50.265914221218964
13794,MS,38846,840.0,840.0,33818.0,40.25952380952381
13795,MS,38847,1250.0,1250.0,52448.0,41.9584
13796,MS,38848,310.0,310.0,14678.0,47.348387096774196
13797,MS,38849,2400.0,2400.0,120996.0,50.415
13798,MS,38850,1400.0,1400.0,52834.0,37.738571428571426
13799,MS,38851,3580.0,3580.0,155442.0,43.419553072625696
13800,MS,38852,3490.0,3490.0,170019.0,48.716045845272205
13801,MS,38855,1890.0,1890.0,85204.0,45.08148148148148
13802,MS,38856,690.0,690.0,32161.0,46.61014492753623
13803,MS,38857,1620.0,1620.0,83326.0,51.4358024691358
13804,MS,38858,2830.0,2830.0,110385.0,39.00530035335689
13805,MS,38859,280.0,280.0,10089.0,36.03214285714286
13806,MS,38860,2480.0,2480.0,82587.0,33.30120967741936
13807,MS,38862,1110.0,1110.0,45624.0,41.1027027027027
13808,MS,38863,8430.0,8430.0,378403.0,44.88766310794781
13809,MS,38864,570.0,570.0,24087.0,42.257894736842104
13810,MS,38865,1890.0,1890.0,77088.0,40.787301587301585
13811,MS,38866,5330.0,5330.0,329515.0,61.82270168855535
13812,MS,38868,2250.0,2250.0,84431.0,37.52488888888889
13813,MS,38870,1110.0,1110.0,54627.0,49.21351351351351
13814,MS,38871,790.0,790.0,37340.0,47.265822784810126
13815,MS,38873,1060.0,1060.0,44280.0,41.77358490566038
13816,MS,38876,490.0,490.0,22537.0,45.99387755102041
13817,MS,38878,1150.0,1150.0,46427.0,40.37130434782609
13818,MS,38901,7370.0,7370.0,330858.0,44.89253731343283
13819,MS,38913,170.0,170.0,6702.0,39.423529411764704
13820,MS,38914,200.0,200.0,6822.0,34.11
13821,MS,38915,1520.0,1520.0,60910.0,40.07236842105263
13822,MS,38916,1850.0,1850.0,71925.0,38.87837837837838
13823,MS,38917,1270.0,1270.0,72636.0,57.193700787401575
13824,MS,38920,270.0,270.0,8955.0,33.166666666666664
13825,MS,38921,1840.0,1840.0,65711.0,35.7125
13826,MS,38922,1350.0,1350.0,51078.0,37.83555555555556
13827,MS,38923,450.0,450.0,18353.0,40.784444444444446
13828,MS,38924,300.0,300.0,9839.0,32.79666666666667
13829,MS,38925,890.0,890.0,34487.0,38.74943820224719
13830,MS,38927,450.0,450.0,18202.0,40.44888888888889
13831,MS,38928,200.0,200.0,11978.0,59.89
13832,MS,38929,500.0,500.0,19860.0,39.72
13833,MS,38930,9100.0,9100.0,392512.0,43.13318681318681
13834,MS,38940,880.0,880.0,39019.0,44.339772727272724
13835,MS,38941,1590.0,1590.0,77752.0,48.90062893081761
13836,MS,38943,300.0,300.0,17606.0,58.68666666666667
13837,MS,38944,160.0,160.0,6240.0,39.0
13838,MS,38948,870.0,870.0,32876.0,37.788505747126436
13839,MS,38949,100.0,100.0,4683.0,46.83
13840,MS,38950,110.0,110.0,3630.0,33.0
13841,MS,38951,410.0,410.0,14626.0,35.673170731707316
13842,MS,38952,210.0,210.0,9986.0,47.55238095238095
13843,MS,38953,280.0,280.0,11923.0,42.582142857142856
13844,MS,38954,470.0,470.0,13478.0,28.676595744680853
13845,MS,38961,400.0,400.0,14501.0,36.2525
13846,MS,38963,550.0,550.0,17505.0,31.827272727272728
13847,MS,38965,3900.0,3900.0,167538.0,42.95846153846154
13848,MS,38967,2780.0,2780.0,118215.0,42.523381294964025
13849,MS,39038,2200.0,2200.0,78629.0,35.74045454545455
13850,MS,39039,1000.0,1000.0,53178.0,53.178
13851,MS,39040,1280.0,1280.0,60930.0,47.6015625
13852,MS,39041,1600.0,1600.0,64386.0,40.24125
13853,MS,39042,15910.0,15910.0,1026725.0,64.53331238214959
13854,MS,39044,1460.0,1460.0,65554.0,44.9
13855,MS,39045,630.0,630.0,18193.0,28.877777777777776
13856,MS,39046,12160.0,12160.0,559584.0,46.01842105263158
13857,MS,39047,17230.0,17230.0,1327120.0,77.02379570516541
13858,MS,39051,6100.0,6100.0,260141.0,42.64606557377049
13859,MS,39054,230.0,230.0,7247.0,31.508695652173913
13860,MS,39056,11850.0,11850.0,729838.0,61.58970464135021
13861,MS,39057,910.0,910.0,34094.0,37.465934065934064
13862,MS,39059,4830.0,4830.0,196637.0,40.71159420289855
13863,MS,39063,1260.0,1260.0,37281.0,29.58809523809524
13864,MS,39066,1880.0,1880.0,72577.0,38.604787234042554
13865,MS,39067,520.0,520.0,20770.0,39.94230769230769
13866,MS,39069,2040.0,2040.0,64500.0,31.61764705882353
13867,MS,39071,2410.0,2410.0,160015.0,66.39626556016597
13868,MS,39073,8340.0,8340.0,436209.0,52.303237410071944
13869,MS,39074,5820.0,5820.0,228094.0,39.1914089347079
13870,MS,39078,320.0,320.0,11424.0,35.7
13871,MS,39079,630.0,630.0,19399.0,30.79206349206349
13872,MS,39082,510.0,510.0,22545.0,44.205882352941174
13873,MS,39083,3990.0,3990.0,146734.0,36.77543859649123
13874,MS,39086,740.0,740.0,21556.0,29.12972972972973
13875,MS,39090,5040.0,5040.0,227145.0,45.06845238095238
13876,MS,39092,1200.0,1200.0,50709.0,42.2575
13877,MS,39094,1460.0,1460.0,63850.0,43.73287671232877
13878,MS,39095,2690.0,2690.0,88254.0,32.80817843866171
13879,MS,39096,680.0,680.0,23066.0,33.92058823529412
13880,MS,39097,250.0,250.0,7506.0,30.024
13881,MS,39108,700.0,700.0,29735.0,42.47857142857143
13882,MS,39110,20310.0,20310.0,2407629.0,118.5440177252585
13883,MS,39111,3780.0,3780.0,166490.0,44.044973544973544
13884,MS,39114,3830.0,3830.0,176362.0,46.04751958224543
13885,MS,39116,990.0,990.0,50574.0,51.084848484848486
13886,MS,39117,3850.0,3850.0,166280.0,43.18961038961039
13887,MS,39119,2200.0,2200.0,84552.0,38.43272727272727
13888,MS,39120,11160.0,11160.0,512883.0,45.95725806451613
13889,MS,39140,840.0,840.0,37182.0,44.26428571428571
13890,MS,39144,350.0,350.0,10711.0,30.602857142857143
13891,MS,39145,2210.0,2210.0,117408.0,53.12579185520362
13892,MS,39146,1100.0,1100.0,35852.0,32.592727272727274
13893,MS,39149,620.0,620.0,24012.0,38.729032258064514
13894,MS,39150,2180.0,2180.0,77885.0,35.727064220183486
13895,MS,39152,460.0,460.0,20987.0,45.62391304347826
13896,MS,39153,1330.0,1330.0,64448.0,48.457142857142856
13897,MS,39154,3760.0,3760.0,226068.0,60.124468085106386
13898,MS,39156,200.0,200.0,9787.0,48.935
13899,MS,39157,11310.0,11310.0,1063458.0,94.02811671087534
13900,MS,39159,1100.0,1100.0,44435.0,40.39545454545455
13901,MS,39160,1090.0,1090.0,44108.0,40.466055045871556
13902,MS,39162,90.0,90.0,4410.0,49.0
13903,MS,39166,190.0,190.0,5986.0,31.50526315789474
13904,MS,39168,2640.0,2640.0,109657.0,41.536742424242426
13905,MS,39169,1120.0,1120.0,29990.0,26.776785714285715
13906,MS,39170,4440.0,4440.0,253141.0,57.01373873873874
13907,MS,39175,2020.0,2020.0,78000.0,38.613861386138616
13908,MS,39176,740.0,740.0,31340.0,42.351351351351354
13909,MS,39179,470.0,470.0,19888.0,42.314893617021276
13910,MS,39180,13480.0,13480.0,666360.0,49.433234421364986
13911,MS,39183,6060.0,6060.0,325435.0,53.70214521452145
13912,MS,39189,1410.0,1410.0,52602.0,37.306382978723406
13913,MS,39191,3080.0,3080.0,158395.0,51.42694805194805
13914,MS,39192,600.0,600.0,24367.0,40.611666666666665
13915,MS,39194,6220.0,6220.0,243735.0,39.185691318327976
13916,MS,39201,260.0,260.0,36420.0,140.07692307692307
13917,MS,39202,3020.0,3020.0,181697.0,60.16456953642384
13918,MS,39203,1670.0,1670.0,37605.0,22.517964071856287
13919,MS,39204,6080.0,6080.0,147205.0,24.211348684210527
13920,MS,39206,10560.0,10560.0,375677.0,35.57547348484849
13921,MS,39208,12860.0,12860.0,577525.0,44.90863141524106
13922,MS,39209,11150.0,11150.0,301556.0,27.04538116591928
13923,MS,39211,11480.0,11480.0,1087474.0,94.72770034843205
13924,MS,39212,13330.0,13330.0,429174.0,32.19609902475619
13925,MS,39213,8610.0,8610.0,238631.0,27.715563298490128
13926,MS,39216,1650.0,1650.0,161893.0,98.11696969696969
13927,MS,39218,3050.0,3050.0,135752.0,44.508852459016396
13928,MS,39232,3870.0,3870.0,351498.0,90.82635658914728
13929,MS,39272,6540.0,6540.0,295911.0,45.246330275229354
13930,MS,39301,9300.0,9300.0,404413.0,43.4852688172043
13931,MS,39305,8180.0,8180.0,655777.0,80.16833740831296
13932,MS,39307,6120.0,6120.0,183198.0,29.934313725490195
13933,MS,39320,700.0,700.0,46678.0,66.68285714285715
13934,MS,39322,710.0,710.0,29524.0,41.583098591549295
13935,MS,39323,500.0,500.0,22374.0,44.748
13936,MS,39325,2530.0,2530.0,158668.0,62.71462450592885
13937,MS,39326,270.0,270.0,10085.0,37.351851851851855
13938,MS,39327,1550.0,1550.0,77857.0,50.23032258064516
13939,MS,39328,1780.0,1780.0,62555.0,35.14325842696629
13940,MS,39330,1150.0,1150.0,63143.0,54.90695652173913
13941,MS,39332,750.0,750.0,37088.0,49.45066666666666
13942,MS,39335,1400.0,1400.0,63943.0,45.67357142857143
13943,MS,39336,540.0,540.0,20142.0,37.3
13944,MS,39337,660.0,660.0,33864.0,51.30909090909091
13945,MS,39338,1220.0,1220.0,50108.0,41.072131147540986
13946,MS,39339,5960.0,5960.0,268282.0,45.013758389261746
13947,MS,39341,2730.0,2730.0,95093.0,34.83260073260073
13948,MS,39342,720.0,720.0,40140.0,55.75
13949,MS,39345,2710.0,2710.0,103001.0,38.00774907749077
13950,MS,39346,860.0,860.0,36430.0,42.36046511627907
13951,MS,39347,540.0,540.0,23474.0,43.47037037037037
13952,MS,39348,260.0,260.0,6730.0,25.884615384615383
13953,MS,39350,10090.0,10090.0,431972.0,42.81189296333003
13954,MS,39352,340.0,340.0,11442.0,33.65294117647059
13955,MS,39354,730.0,730.0,28553.0,39.11369863013699
13956,MS,39355,2580.0,2580.0,128755.0,49.90503875968992
13957,MS,39356,250.0,250.0,9776.0,39.104
13958,MS,39358,560.0,560.0,21382.0,38.18214285714286
13959,MS,39360,1460.0,1460.0,51207.0,35.073287671232876
13960,MS,39361,540.0,540.0,21124.0,39.11851851851852
13961,MS,39362,1030.0,1030.0,38072.0,36.963106796116506
13962,MS,39363,600.0,600.0,21360.0,35.6
13963,MS,39364,1230.0,1230.0,48873.0,39.734146341463415
13964,MS,39365,2880.0,2880.0,132317.0,45.94340277777778
13965,MS,39366,510.0,510.0,16299.0,31.958823529411763
13966,MS,39367,5990.0,5990.0,275143.0,45.93372287145242
13967,MS,39401,16050.0,16050.0,577587.0,35.98672897196262
13968,MS,39402,17780.0,17780.0,1333591.0,75.00511811023622
13969,MS,39421,1280.0,1280.0,47198.0,36.8734375
13970,MS,39422,2230.0,2230.0,106522.0,47.76771300448431
13971,MS,39423,950.0,950.0,35472.0,37.33894736842105
13972,MS,39425,620.0,620.0,27216.0,43.89677419354839
13973,MS,39426,6370.0,6370.0,360776.0,56.63673469387755
13974,MS,39427,490.0,490.0,17061.0,34.81836734693878
13975,MS,39428,3770.0,3770.0,158654.0,42.08328912466843
13976,MS,39429,6170.0,6170.0,292200.0,47.3581847649919
13977,MS,39437,4870.0,4870.0,264678.0,54.34866529774127
13978,MS,39439,1750.0,1750.0,64334.0,36.76228571428572
13979,MS,39440,7380.0,7380.0,306708.0,41.55934959349594
13980,MS,39443,8820.0,8820.0,452980.0,51.358276643990926
13981,MS,39451,1510.0,1510.0,82063.0,54.34635761589404
13982,MS,39452,10390.0,10390.0,551094.0,53.04080846968239
13983,MS,39455,3240.0,3240.0,146498.0,45.21543209876543
13984,MS,39456,530.0,530.0,22346.0,42.16226415094339
13985,MS,39459,1360.0,1360.0,65030.0,47.81617647058823
13986,MS,39461,220.0,220.0,12330.0,56.04545454545455
13987,MS,39462,460.0,460.0,18067.0,39.27608695652174
13988,MS,39464,880.0,880.0,42206.0,47.961363636363636
13989,MS,39465,9240.0,9240.0,512911.0,55.50984848484848
13990,MS,39466,10540.0,10540.0,477760.0,45.32827324478178
13991,MS,39470,4410.0,4410.0,218478.0,49.541496598639455
13992,MS,39474,2340.0,2340.0,82330.0,35.18376068376068
13993,MS,39475,5220.0,5220.0,292264.0,55.98927203065134
13994,MS,39476,2760.0,2760.0,131130.0,47.51086956521739
13995,MS,39478,700.0,700.0,32688.0,46.69714285714286
13996,MS,39479,2240.0,2240.0,113998.0,50.89196428571429
13997,MS,39480,1050.0,1050.0,53195.0,50.661904761904765
13998,MS,39481,710.0,710.0,36535.0,51.45774647887324
13999,MS,39482,4190.0,4190.0,249611.0,59.573031026252984
14000,MS,39483,2060.0,2060.0,92025.0,44.672330097087375
14001,MS,39501,8460.0,8460.0,262980.0,31.085106382978722
14002,MS,39503,21460.0,21460.0,1076415.0,50.159133271202236
14003,MS,39507,7810.0,7810.0,416843.0,53.372983354673494
14004,MS,39520,5550.0,5550.0,266507.0,48.01927927927928
14005,MS,39525,4260.0,4260.0,290494.0,68.19107981220657
14006,MS,39530,3420.0,3420.0,130486.0,38.15380116959064
14007,MS,39531,7750.0,7750.0,377656.0,48.7298064516129
14008,MS,39532,14470.0,14470.0,829649.0,57.33579820317899
14009,MS,39540,5620.0,5620.0,265671.0,47.27241992882562
14010,MS,39553,7310.0,7310.0,364361.0,49.84418604651163
14011,MS,39556,2850.0,2850.0,141148.0,49.52561403508772
14012,MS,39560,7900.0,7900.0,436749.0,55.284683544303796
14013,MS,39561,750.0,750.0,33628.0,44.83733333333333
14014,MS,39562,6560.0,6560.0,348631.0,53.144969512195125
14015,MS,39563,5270.0,5270.0,204827.0,38.86660341555977
14016,MS,39564,17870.0,17870.0,1196753.0,66.96994963626189
14017,MS,39565,8290.0,8290.0,465110.0,56.10494571773221
14018,MS,39567,3920.0,3920.0,237744.0,60.648979591836735
14019,MS,39571,5900.0,5900.0,396777.0,67.25033898305085
14020,MS,39572,480.0,480.0,18909.0,39.39375
14021,MS,39573,3220.0,3220.0,163873.0,50.89223602484472
14022,MS,39574,5440.0,5440.0,262472.0,48.24852941176471
14023,MS,39576,2470.0,2470.0,118816.0,48.103643724696354
14024,MS,39577,3820.0,3820.0,180745.0,47.31544502617801
14025,MS,39581,4800.0,4800.0,202349.0,42.15604166666667
14026,MS,39601,8760.0,8760.0,445559.0,50.862899543378994
14027,MS,39629,2370.0,2370.0,124309.0,52.451054852320674
14028,MS,39630,370.0,370.0,11966.0,32.34054054054054
14029,MS,39631,1220.0,1220.0,49989.0,40.97459016393443
14030,MS,39633,340.0,340.0,12506.0,36.78235294117647
14031,MS,39638,1220.0,1220.0,46368.0,38.006557377049184
14032,MS,39641,1640.0,1640.0,74090.0,45.176829268292686
14033,MS,39643,470.0,470.0,20615.0,43.861702127659576
14034,MS,39645,1840.0,1840.0,86334.0,46.92065217391304
14035,MS,39647,430.0,430.0,21450.0,49.883720930232556
14036,MS,39648,7940.0,7940.0,295968.0,37.27556675062972
14037,MS,39652,2910.0,2910.0,105150.0,36.134020618556704
14038,MS,39653,1090.0,1090.0,60962.0,55.928440366972474
14039,MS,39654,2150.0,2150.0,102581.0,47.71209302325581
14040,MS,39656,340.0,340.0,12775.0,37.5735294117647
14041,MS,39657,920.0,920.0,41096.0,44.6695652173913
14042,MS,39661,1090.0,1090.0,44216.0,40.565137614678896
14043,MS,39662,540.0,540.0,26826.0,49.67777777777778
14044,MS,39663,1060.0,1060.0,41732.0,39.369811320754714
14045,MS,39664,800.0,800.0,45214.0,56.5175
14046,MS,39665,370.0,370.0,15922.0,43.03243243243243
14047,MS,39666,4150.0,4150.0,226762.0,54.64144578313253
14048,MS,39667,4540.0,4540.0,194190.0,42.77312775330397
14049,MS,39668,260.0,260.0,10275.0,39.51923076923077
14050,MS,39669,2040.0,2040.0,81693.0,40.04558823529412
14051,MS,39701,4740.0,4740.0,218951.0,46.192194092827
14052,MS,39702,9240.0,9240.0,394914.0,42.73961038961039
14053,MS,39705,6010.0,6010.0,394325.0,65.61148086522462
14054,MS,39730,4430.0,4430.0,179020.0,40.410835214446955
14055,MS,39735,1640.0,1640.0,68330.0,41.66463414634146
14056,MS,39739,1110.0,1110.0,36407.0,32.7990990990991
14057,MS,39740,2300.0,2300.0,136442.0,59.32260869565217
14058,MS,39741,580.0,580.0,23006.0,39.66551724137931
14059,MS,39743,880.0,880.0,29544.0,33.57272727272727
14060,MS,39744,2130.0,2130.0,94484.0,44.35868544600939
14061,MS,39745,360.0,360.0,19156.0,53.21111111111111
14062,MS,39746,1280.0,1280.0,67309.0,52.58515625
14063,MS,39747,660.0,660.0,27611.0,41.834848484848486
14064,MS,39750,1240.0,1240.0,51775.0,41.75403225806452
14065,MS,39751,520.0,520.0,22521.0,43.309615384615384
14066,MS,39752,970.0,970.0,46917.0,48.3680412371134
14067,MS,39755,470.0,470.0,15353.0,32.66595744680851
14068,MS,39756,870.0,870.0,24809.0,28.51609195402299
14069,MS,39759,15670.0,15670.0,846674.0,54.03152520740268
14070,MS,39766,1140.0,1140.0,54719.0,47.99912280701754
14071,MS,39767,270.0,270.0,11131.0,41.22592592592593
14072,MS,39769,750.0,750.0,36222.0,48.296
14073,MS,39772,650.0,650.0,22821.0,35.10923076923077
14074,MS,39773,6480.0,6480.0,295193.0,45.554475308641976
14075,MS,39776,680.0,680.0,25987.0,38.21617647058824
14076,MT,59001,720.0,720.0,48121.0,66.83472222222223
14077,MT,59003,450.0,450.0,20343.0,45.20666666666666
14078,MT,59006,380.0,380.0,19173.0,50.455263157894734
14079,MT,59008,160.0,160.0,6557.0,40.98125
14080,MT,59011,1490.0,1490.0,86628.0,58.13959731543624
14081,MT,59014,630.0,630.0,31766.0,50.422222222222224
14082,MT,59015,210.0,210.0,9890.0,47.095238095238095
14083,MT,59016,260.0,260.0,10049.0,38.65
14084,MT,59019,1990.0,1990.0,135503.0,68.09195979899498
14085,MT,59022,930.0,930.0,29292.0,31.496774193548386
14086,MT,59024,170.0,170.0,7780.0,45.76470588235294
14087,MT,59027,590.0,590.0,30510.0,51.71186440677966
14088,MT,59028,180.0,180.0,9411.0,52.28333333333333
14089,MT,59029,330.0,330.0,16044.0,48.61818181818182
14090,MT,59030,720.0,720.0,39593.0,54.99027777777778
14091,MT,59031,160.0,160.0,5311.0,33.19375
14092,MT,59032,240.0,240.0,9416.0,39.233333333333334
14093,MT,59034,1820.0,1820.0,91583.0,50.32032967032967
14094,MT,59037,880.0,880.0,60373.0,68.60568181818182
14095,MT,59038,290.0,290.0,14730.0,50.793103448275865
14096,MT,59041,930.0,930.0,56362.0,60.604301075268815
14097,MT,59044,5680.0,5680.0,352872.0,62.125352112676055
14098,MT,59046,220.0,220.0,11645.0,52.93181818181818
14099,MT,59047,6500.0,6500.0,385999.0,59.38446153846154
14100,MT,59050,560.0,560.0,19017.0,33.95892857142857
14101,MT,59057,340.0,340.0,25091.0,73.79705882352941
14102,MT,59061,110.0,110.0,8920.0,81.0909090909091
14103,MT,59063,1010.0,1010.0,65731.0,65.08019801980198
14104,MT,59064,100.0,100.0,4391.0,43.91
14105,MT,59065,150.0,150.0,10263.0,68.42
14106,MT,59068,1960.0,1960.0,138055.0,70.43622448979592
14107,MT,59069,230.0,230.0,12708.0,55.25217391304348
14108,MT,59070,520.0,520.0,32691.0,62.86730769230769
14109,MT,59072,1650.0,1650.0,90300.0,54.72727272727273
14110,MT,59074,240.0,240.0,8156.0,33.983333333333334
14111,MT,59075,90.0,90.0,3970.0,44.111111111111114
14112,MT,59079,1560.0,1560.0,102577.0,65.75448717948719
14113,MT,59086,360.0,360.0,18882.0,52.45
14114,MT,59087,160.0,160.0,7580.0,47.375
14115,MT,59088,590.0,590.0,34500.0,58.47457627118644
14116,MT,59089,140.0,140.0,3938.0,28.12857142857143
14117,MT,59101,17990.0,17990.0,908766.0,50.51506392440245
14118,MT,59102,23490.0,23490.0,1506442.0,64.13120476798638
14119,MT,59105,15370.0,15370.0,937796.0,61.014703968770334
14120,MT,59106,8810.0,8810.0,1016908.0,115.42656072644722
14121,MT,59201,1830.0,1830.0,82123.0,44.875956284153006
14122,MT,59212,230.0,230.0,17305.0,75.23913043478261
14123,MT,59213,220.0,220.0,8743.0,39.74090909090909
14124,MT,59215,520.0,520.0,26535.0,51.02884615384615
14125,MT,59218,550.0,550.0,34645.0,62.99090909090909
14126,MT,59221,730.0,730.0,47911.0,65.63150684931507
14127,MT,59222,100.0,100.0,5598.0,55.98
14128,MT,59223,230.0,230.0,14806.0,64.37391304347825
14129,MT,59225,140.0,140.0,6640.0,47.42857142857143
14130,MT,59226,180.0,180.0,10316.0,57.31111111111111
14131,MT,59230,2320.0,2320.0,134456.0,57.9551724137931
14132,MT,59241,190.0,190.0,8176.0,43.03157894736842
14133,MT,59243,190.0,190.0,12962.0,68.22105263157894
14134,MT,59247,180.0,180.0,7642.0,42.455555555555556
14135,MT,59248,300.0,300.0,17469.0,58.23
14136,MT,59254,1060.0,1060.0,63736.0,60.12830188679245
14137,MT,59255,1160.0,1160.0,44361.0,38.24224137931034
14138,MT,59259,190.0,190.0,9337.0,49.142105263157895
14139,MT,59261,210.0,210.0,8778.0,41.8
14140,MT,59262,310.0,310.0,20140.0,64.96774193548387
14141,MT,59263,660.0,660.0,43277.0,65.57121212121213
14142,MT,59270,4060.0,4060.0,303671.0,74.79581280788177
14143,MT,59275,160.0,160.0,7635.0,47.71875
14144,MT,59301,5200.0,5200.0,313864.0,60.35846153846154
14145,MT,59313,1140.0,1140.0,83453.0,73.20438596491228
14146,MT,59317,530.0,530.0,26151.0,49.341509433962266
14147,MT,59324,360.0,360.0,20293.0,56.36944444444445
14148,MT,59326,100.0,100.0,4744.0,47.44
14149,MT,59327,1240.0,1240.0,71716.0,57.83548387096774
14150,MT,59330,3660.0,3660.0,210777.0,57.58934426229508
14151,MT,59336,100.0,100.0,5057.0,50.57
14152,MT,59337,340.0,340.0,19170.0,56.38235294117647
14153,MT,59344,140.0,140.0,7564.0,54.02857142857143
14154,MT,59347,130.0,130.0,5169.0,39.761538461538464
14155,MT,59349,380.0,380.0,18430.0,48.5
14156,MT,59353,440.0,440.0,22966.0,52.195454545454545
14157,MT,59401,6070.0,6070.0,259873.0,42.81268533772652
14158,MT,59404,12850.0,12850.0,843001.0,65.60319066147859
14159,MT,59405,14650.0,14650.0,729048.0,49.764368600682594
14160,MT,59412,670.0,670.0,38316.0,57.188059701492534
14161,MT,59414,510.0,510.0,20884.0,40.949019607843134
14162,MT,59416,160.0,160.0,8207.0,51.29375
14163,MT,59417,2540.0,2540.0,83204.0,32.75748031496063
14164,MT,59420,130.0,130.0,4737.0,36.43846153846154
14165,MT,59421,880.0,880.0,51118.0,58.08863636363636
14166,MT,59422,1340.0,1340.0,60724.0,45.31641791044776
14167,MT,59425,1720.0,1720.0,77361.0,44.97732558139535
14168,MT,59427,2070.0,2070.0,92597.0,44.7328502415459
14169,MT,59430,210.0,210.0,11188.0,53.27619047619048
14170,MT,59433,290.0,290.0,14591.0,50.313793103448276
14171,MT,59436,890.0,890.0,54215.0,60.91573033707865
14172,MT,59440,100.0,100.0,6027.0,60.27
14173,MT,59442,840.0,840.0,46724.0,55.62380952380953
14174,MT,59443,290.0,290.0,18307.0,63.12758620689655
14175,MT,59444,120.0,120.0,2919.0,24.325
14176,MT,59446,200.0,200.0,9212.0,46.06
14177,MT,59447,120.0,120.0,5165.0,43.041666666666664
14178,MT,59450,170.0,170.0,9370.0,55.11764705882353
14179,MT,59451,130.0,130.0,6419.0,49.37692307692308
14180,MT,59452,250.0,250.0,12724.0,50.896
14181,MT,59453,100.0,100.0,5311.0,53.11
14182,MT,59456,130.0,130.0,4225.0,32.5
